Crash ID,Road User,Gender,Age,Age Group
19911087,Pedal cyclist,Female,16,0_to_16
19914124,Driver,Male,22,17_to_25
19912149,Driver,Female,69,65_to_74
19912013,Driver,Male,36,26_to_39
19915176,Passenger,Male,0,0_to_16
19911441,Passenger,Female,20,17_to_25
19912390,Passenger,Female,20,17_to_25
19913335,Passenger,Male,23,17_to_25
19912199,Driver,Male,21,17_to_25
19911562,Driver,Female,22,17_to_25
19913337,Driver,Male,25,17_to_25
19913013,Passenger,Male,20,17_to_25
19913121,Passenger,Male,23,17_to_25
19913121,Driver,Male,22,17_to_25
19914044,Passenger,Male,25,17_to_25
19912045,Driver,Male,22,17_to_25
19912392,Passenger,Female,24,17_to_25
19912392,Driver,Male,22,17_to_25
19916065,Passenger,Male,20,17_to_25
19912146,Passenger,Female,22,17_to_25
19912260,Passenger,Female,22,17_to_25
19911346,Motorcycle rider,Male,21,17_to_25
19912268,Driver,Male,27,26_to_39
19913121,Passenger,Male,26,26_to_39
19912088,Motorcycle pillion passenger,Male,26,26_to_39
19911005,Driver,Female,23,17_to_25
19912435,Driver,Female,44,40_to_64
19915175,Motorcycle rider,Male,53,40_to_64
19913293,Driver,Male,46,40_to_64
19913008,Driver,Male,48,40_to_64
19915145,Driver,Female,40,40_to_64
19911220,Passenger,Male,45,40_to_64
19911290,Passenger,Male,39,26_to_39
19911198,Passenger,Male,-9,-9
19915154,Passenger,Male,16,0_to_16
19918002,Motorcycle rider,Male,19,17_to_25
19912001,Passenger,Male,19,17_to_25
19913185,Driver,Male,18,17_to_25
19912164,Motorcycle rider,Male,19,17_to_25
19912129,Driver,Female,21,17_to_25
19915002,Driver,Male,21,17_to_25
19914079,Motorcycle rider,Male,23,17_to_25
19916011,Passenger,Male,17,17_to_25
19916011,Driver,Male,21,17_to_25
19912071,Driver,Male,21,17_to_25
19911086,Pedestrian,Male,22,17_to_25
19913078,Motorcycle pillion passenger,Male,28,26_to_39
19912428,Pedal cyclist,Female,33,26_to_39
19914163,Passenger,Female,35,26_to_39
19911200,Driver,Male,31,26_to_39
19911200,Driver,Male,39,26_to_39
19917050,Driver,Male,35,26_to_39
19911237,Driver,Male,29,26_to_39
19911216,Driver,Male,42,40_to_64
19911216,Passenger,Male,49,40_to_64
19913130,Driver,Male,63,40_to_64
19911540,Motorcycle rider,Male,34,26_to_39
19911447,Driver,Male,33,26_to_39
19912226,Driver,Male,73,65_to_74
19917039,Passenger,Female,3,0_to_16
19917033,Passenger,Female,7,0_to_16
19914009,Motorcycle rider,Male,18,17_to_25
19913105,Driver,Male,25,17_to_25
19916039,Motorcycle rider,Male,20,17_to_25
19916039,Motorcycle rider,Male,25,17_to_25
19914015,Motorcycle rider,Male,30,26_to_39
19913096,Motorcycle rider,Male,26,26_to_39
19917022,Motorcycle rider,Male,30,26_to_39
19911560,Motorcycle rider,Male,27,26_to_39
19912153,Driver,Female,31,26_to_39
19915186,Passenger,Male,30,26_to_39
19915065,Motorcycle rider,Male,29,26_to_39
19911288,Motorcycle rider,Male,41,40_to_64
19911124,Passenger,Female,63,40_to_64
19913044,Passenger,Female,43,40_to_64
19911372,Driver,Female,33,26_to_39
19917049,Passenger,Female,33,26_to_39
19912077,Motorcycle rider,Male,22,17_to_25
19911368,Driver,Female,77,75_or_older
19912041,Driver,Male,90,75_or_older
19911016,Motorcycle rider,Male,14,0_to_16
19911139,Passenger,Female,1,0_to_16
19911389,Pedal cyclist,Male,14,0_to_16
19911342,Passenger,Male,5,0_to_16
19915066,Pedal cyclist,Female,14,0_to_16
19911111,Passenger,Male,16,0_to_16
19911067,Passenger,Male,22,17_to_25
19912225,Motorcycle rider,Male,18,17_to_25
19914013,Driver,Male,22,17_to_25
19916047,Driver,Male,22,17_to_25
19914061,Motorcycle pillion passenger,Male,18,17_to_25
19914061,Motorcycle rider,Male,20,17_to_25
19911060,Motorcycle rider,Male,22,17_to_25
19913110,Driver,Female,21,17_to_25
19915010,Passenger,Male,19,17_to_25
19911168,Driver,Male,19,17_to_25
19911559,Pedal cyclist,Male,27,26_to_39
19911034,Driver,Female,34,26_to_39
19912036,Passenger,Male,34,26_to_39
19914116,Driver,Female,28,26_to_39
19911338,Motorcycle rider,Male,30,26_to_39
19914064,Driver,Male,37,26_to_39
19914101,Driver,Male,36,26_to_39
19914041,Driver,Male,35,26_to_39
19914162,Passenger,Male,38,26_to_39
19913235,Driver,Female,28,26_to_39
19911363,Driver,Male,26,26_to_39
19914089,Motorcycle rider,Male,33,26_to_39
19912378,Driver,Female,54,40_to_64
19913141,Driver,Female,46,40_to_64
19911209,Driver,Male,52,40_to_64
19914069,Driver,Male,59,40_to_64
19915130,Driver,Male,47,40_to_64
19912398,Motorcycle rider,Male,61,40_to_64
19912256,Driver,Female,63,40_to_64
19911095,Driver,Male,51,40_to_64
19911277,Motorcycle rider,Male,43,40_to_64
19911062,Passenger,Male,55,40_to_64
19914018,Driver,Male,72,65_to_74
19912045,Driver,Female,43,40_to_64
19911060,Driver,Male,74,65_to_74
19911139,Passenger,Female,27,26_to_39
19911111,Driver,Male,19,17_to_25
19913341,Pedestrian,Male,30,26_to_39
19911521,Pedestrian,Male,62,40_to_64
19912393,Pedestrian,Male,25,17_to_25
19912280,Pedestrian,Male,18,17_to_25
19913014,Pedestrian,Male,50,40_to_64
19911472,Pedestrian,Male,18,17_to_25
19912321,Pedestrian,Female,90,75_or_older
19911483,Pedestrian,Male,4,0_to_16
19911568,Pedestrian,Male,78,75_or_older
19912222,Pedestrian,Female,75,75_or_older
19911293,Pedestrian,Male,7,0_to_16
19912246,Pedestrian,Male,21,17_to_25
19912184,Pedestrian,Female,70,65_to_74
19911386,Pedestrian,Female,29,26_to_39
19915176,Passenger,Female,27,26_to_39
19913121,Passenger,Female,40,40_to_64
19917043,Pedestrian,Female,27,26_to_39
19913255,Motorcycle rider,Male,29,26_to_39
19911075,Pedestrian,Male,83,75_or_older
19914152,Motorcycle rider,Male,23,17_to_25
19913078,Motorcycle rider,Male,21,17_to_25
19911345,Driver,Male,42,40_to_64
19912257,Driver,Male,46,40_to_64
19912069,Driver,Male,29,26_to_39
19912330,Driver,Male,22,17_to_25
19914033,Motorcycle rider,Male,23,17_to_25
19916025,Passenger,Female,45,40_to_64
19916025,Driver,Male,42,40_to_64
19912326,Driver,Male,20,17_to_25
19912047,Driver,Female,52,40_to_64
19912270,Pedal cyclist,Male,9,0_to_16
19913218,Driver,Male,17,17_to_25
19912162,Driver,Male,26,26_to_39
19912325,Driver,Male,28,26_to_39
19911113,Motorcycle rider,Male,19,17_to_25
19912053,Pedal cyclist,Male,18,17_to_25
19913088,Pedal cyclist,Male,18,17_to_25
19914017,Passenger,Male,22,17_to_25
19914077,Driver,Male,18,17_to_25
19915072,Driver,Male,25,17_to_25
19913069,Driver,Male,19,17_to_25
19915100,Passenger,Male,17,17_to_25
19911310,Driver,Male,23,17_to_25
19915164,Passenger,Male,21,17_to_25
19915164,Driver,Male,21,17_to_25
19915164,Passenger,Male,21,17_to_25
19915164,Passenger,Female,21,17_to_25
19911554,Motorcycle rider,Male,21,17_to_25
19911419,Driver,Male,29,26_to_39
19912227,Driver,Male,27,26_to_39
19912099,Motorcycle rider,Male,32,26_to_39
19914002,Motorcycle rider,Male,28,26_to_39
19911136,Passenger,Female,75,75_or_older
19915014,Motorcycle rider,Male,54,40_to_64
19913305,Driver,Male,53,40_to_64
19914113,Driver,Male,59,40_to_64
19912375,Passenger,Female,14,0_to_16
19912375,Passenger,Male,14,0_to_16
19911430,Motorcycle rider,Male,16,0_to_16
19914119,Passenger,Female,20,17_to_25
19912375,Driver,Male,21,17_to_25
19912054,Driver,Male,22,17_to_25
19915019,Driver,Male,18,17_to_25
19911274,Passenger,Male,21,17_to_25
19912212,Passenger,Male,17,17_to_25
19913163,Passenger,Male,21,17_to_25
19913091,Passenger,Male,23,17_to_25
19912395,Driver,Male,24,17_to_25
19912395,Passenger,Male,23,17_to_25
19911558,Driver,Male,32,26_to_39
19914070,Driver,Male,31,26_to_39
19915079,Driver,Male,33,26_to_39
19911427,Driver,Female,27,26_to_39
19912395,Passenger,Male,33,26_to_39
19915004,Driver,Male,28,26_to_39
19912421,Pedal cyclist,Male,33,26_to_39
19912089,Driver,Male,57,40_to_64
19913229,Driver,Male,60,40_to_64
19911162,Passenger,Female,86,75_or_older
19911049,Passenger,Female,83,75_or_older
19916062,Passenger,Female,83,75_or_older
19911291,Passenger,Male,78,75_or_older
19913313,Passenger,Female,6,0_to_16
19912377,Motorcycle rider,Male,17,17_to_25
19915177,Motorcycle rider,Male,23,17_to_25
19912005,Driver,Male,20,17_to_25
19911380,Driver,Female,18,17_to_25
19911380,Passenger,Male,22,17_to_25
19913257,Passenger,Male,20,17_to_25
19913257,Driver,Female,22,17_to_25
19912032,Passenger,Male,23,17_to_25
19911406,Motorcycle rider,Male,33,26_to_39
19915053,Driver,Male,34,26_to_39
19913137,Motorcycle rider,Male,35,26_to_39
19911208,Passenger,Female,26,26_to_39
19911304,Passenger,Male,31,26_to_39
19911097,Motorcycle rider,Male,26,26_to_39
19911195,Passenger,Male,55,40_to_64
19914076,Motorcycle rider,Male,41,40_to_64
19918009,Passenger,Female,70,65_to_74
19918009,Driver,Male,73,65_to_74
19911263,Driver,Male,67,65_to_74
19911195,Driver,Female,51,40_to_64
19911547,Passenger,Female,75,75_or_older
19911461,Driver,Male,81,75_or_older
19912308,Driver,Male,76,75_or_older
19911508,Passenger,Male,86,75_or_older
19911045,Passenger,Female,75,75_or_older
19913023,Pedal cyclist,Male,10,0_to_16
19911155,Passenger,Male,10,0_to_16
19911046,Pedal cyclist,Male,5,0_to_16
19915142,Passenger,Female,1,0_to_16
19912365,Pedal cyclist,Male,16,0_to_16
19911403,Passenger,Male,18,17_to_25
19911403,Driver,Male,17,17_to_25
19915034,Driver,Male,20,17_to_25
19911462,Driver,Female,24,17_to_25
19912113,Driver,Female,21,17_to_25
19912191,Driver,Female,20,17_to_25
19912132,Passenger,Female,20,17_to_25
19915088,Motorcycle rider,Male,23,17_to_25
19915051,Motorcycle rider,Male,21,17_to_25
19915058,Passenger,Male,23,17_to_25
19912306,Driver,Male,25,17_to_25
19911207,Driver,Female,23,17_to_25
19912320,Driver,Male,21,17_to_25
19912139,Driver,Female,33,26_to_39
19913242,Driver,Female,35,26_to_39
19916010,Driver,Female,39,26_to_39
19911155,Passenger,Female,37,26_to_39
19912020,Driver,Female,33,26_to_39
19913046,Motorcycle rider,Male,28,26_to_39
19912014,Motorcycle rider,Male,27,26_to_39
19911036,Driver,Female,34,26_to_39
19911335,Motorcycle rider,Male,30,26_to_39
19911226,Driver,Male,26,26_to_39
19911471,Driver,Male,35,26_to_39
19912332,Driver,Female,55,40_to_64
19915095,Driver,Male,47,40_to_64
19911324,Driver,Female,63,40_to_64
19915082,Passenger,Female,46,40_to_64
19914088,Driver,Male,59,40_to_64
19913333,Driver,Male,59,40_to_64
19911101,Passenger,Female,53,40_to_64
19911516,Passenger,Male,49,40_to_64
19915022,Driver,Female,51,40_to_64
19913114,Driver,Male,57,40_to_64
19911006,Driver,Female,62,40_to_64
19911397,Passenger,Female,43,40_to_64
19911100,Driver,Female,56,40_to_64
19912073,Driver,Male,48,40_to_64
19911248,Passenger,Female,50,40_to_64
19915046,Passenger,Female,71,65_to_74
19911027,Driver,Male,72,65_to_74
19912017,Passenger,Female,70,65_to_74
19911450,Passenger,Female,71,65_to_74
19915067,Driver,Male,62,40_to_64
19911303,Driver,Male,69,65_to_74
19912364,Driver,Female,74,65_to_74
19911295,Driver,Male,68,65_to_74
19911076,Driver,Male,70,65_to_74
19911331,Driver,Male,20,17_to_25
19911403,Driver,Female,32,26_to_39
19911577,Driver,Male,49,40_to_64
19911422,Driver,Female,41,40_to_64
19912402,Pedestrian,Male,40,40_to_64
19912405,Pedestrian,Female,17,17_to_25
19917006,Pedestrian,Male,37,26_to_39
19912109,Pedestrian,Male,17,17_to_25
19913324,Pedestrian,Female,32,26_to_39
19912166,Pedestrian,Female,30,26_to_39
19912008,Pedestrian,Male,28,26_to_39
19911527,Pedestrian,Male,54,40_to_64
19913273,Pedestrian,Male,60,40_to_64
19916007,Pedestrian,Male,60,40_to_64
19911474,Pedestrian,Male,57,40_to_64
19914026,Pedestrian,Female,77,75_or_older
19911482,Pedestrian,Female,81,75_or_older
19915109,Pedestrian,Male,87,75_or_older
19912095,Pedestrian,Male,8,0_to_16
19913100,Pedestrian,Male,30,26_to_39
19912432,Driver,Male,20,17_to_25
19912248,Pedestrian,Male,76,75_or_older
19912152,Pedestrian,Female,55,40_to_64
19911544,Pedestrian,Female,57,40_to_64
19912126,Pedestrian,Male,3,0_to_16
19912372,Pedal cyclist,Male,9,0_to_16
19911296,Passenger,Male,16,0_to_16
19915084,Passenger,Male,15,0_to_16
19916006,Passenger,Male,8,0_to_16
19913032,Pedestrian,Female,16,0_to_16
19912247,Pedestrian,Female,26,26_to_39
19911417,Driver,Male,32,26_to_39
19917036,Pedestrian,Male,56,40_to_64
19911239,Driver,Female,40,40_to_64
19911566,Driver,Female,65,65_to_74
19915166,Passenger,Male,65,65_to_74
19912009,Driver,Female,66,65_to_74
19911344,Driver,Male,65,65_to_74
19915108,Pedestrian,Male,26,26_to_39
19913144,Motorcycle rider,Male,17,17_to_25
19912163,Driver,Male,65,65_to_74
19912255,Driver,Male,25,17_to_25
19913268,Motorcycle rider,Male,26,26_to_39
19914157,Motorcycle rider,Male,34,26_to_39
19901132,Passenger,Female,2,0_to_16
19902247,Passenger,Male,17,17_to_25
19901345,Driver,Male,21,17_to_25
19901514,Driver,Male,21,17_to_25
19905133,Passenger,Male,22,17_to_25
19904150,Passenger,Male,22,17_to_25
19902429,Motorcycle rider,Male,25,17_to_25
19905086,Driver,Male,25,17_to_25
19905059,Driver,Male,25,17_to_25
19903277,Passenger,Male,18,17_to_25
19903277,Passenger,Female,20,17_to_25
19906016,Driver,Male,18,17_to_25
19902072,Passenger,Male,19,17_to_25
19901685,Passenger,Male,18,17_to_25
19901098,Motorcycle rider,Male,24,17_to_25
19901438,Motorcycle pillion passenger,Female,17,17_to_25
19902145,Passenger,Male,18,17_to_25
19905051,Motorcycle rider,Male,20,17_to_25
19903272,Passenger,Male,17,17_to_25
19905027,Motorcycle rider,Male,20,17_to_25
19901397,Driver,Female,18,17_to_25
19904025,Motorcycle rider,Male,20,17_to_25
19903243,Passenger,Male,32,26_to_39
19901695,Driver,Female,26,26_to_39
19901044,Motorcycle rider,Male,36,26_to_39
19907020,Driver,Male,33,26_to_39
19906044,Driver,Female,28,26_to_39
19902218,Driver,Male,30,26_to_39
19902321,Passenger,Male,39,26_to_39
19902168,Passenger,Male,42,40_to_64
19902168,Driver,Male,49,40_to_64
19901642,Passenger,Female,15,0_to_16
19903261,Passenger,Female,20,17_to_25
19904067,Driver,Female,20,17_to_25
19901221,Motorcycle rider,Male,19,17_to_25
19901456,Motorcycle rider,Male,21,17_to_25
19901606,Driver,Male,24,17_to_25
19901479,Driver,Male,22,17_to_25
19902437,Driver,Male,18,17_to_25
19905153,Passenger,Female,19,17_to_25
19901305,Motorcycle pillion passenger,Male,23,17_to_25
19902086,Motorcycle rider,Male,22,17_to_25
19901662,Driver,Male,24,17_to_25
19902160,Driver,Male,19,17_to_25
19902229,Driver,Female,34,26_to_39
19901403,Driver,Male,26,26_to_39
19908016,Driver,Male,26,26_to_39
19901511,Driver,Male,30,26_to_39
19903036,Driver,Male,30,26_to_39
19905158,Driver,Male,32,26_to_39
19904171,Driver,Male,28,26_to_39
19902177,Driver,Male,52,40_to_64
19902003,Driver,Male,55,40_to_64
19901606,Driver,Male,55,40_to_64
19901670,Motorcycle rider,Male,45,40_to_64
19903287,Driver,Male,76,75_or_older
19905013,Motorcycle rider,Male,20,17_to_25
19905138,Passenger,Female,16,0_to_16
19904129,Pedal cyclist,Male,13,0_to_16
19903052,Passenger,Female,18,17_to_25
19901642,Passenger,Male,19,17_to_25
19901642,Passenger,Male,18,17_to_25
19903022,Passenger,Female,18,17_to_25
19903022,Driver,Female,18,17_to_25
19903189,Passenger,Female,25,17_to_25
19901060,Passenger,Female,23,17_to_25
19901322,Driver,Male,17,17_to_25
19901322,Passenger,Male,17,17_to_25
19901322,Passenger,Male,17,17_to_25
19903207,Motorcycle rider,Female,22,17_to_25
19902295,Passenger,Female,17,17_to_25
19907029,Driver,Male,32,26_to_39
19901663,Driver,Male,18,17_to_25
19902198,Driver,Female,28,26_to_39
19901541,Driver,Male,27,26_to_39
19901060,Passenger,Male,27,26_to_39
19902407,Driver,Male,32,26_to_39
19903088,Motorcycle rider,Male,30,26_to_39
19901337,Driver,Male,31,26_to_39
19904160,Driver,Male,28,26_to_39
19904160,Passenger,Male,27,26_to_39
19901272,Motorcycle rider,Male,31,26_to_39
19904114,Passenger,Female,32,26_to_39
19903141,Passenger,Female,35,26_to_39
19904187,Pedal cyclist,Male,26,26_to_39
19903077,Driver,Male,48,40_to_64
19901549,Passenger,Male,43,40_to_64
19905075,Passenger,Male,61,40_to_64
19902035,Driver,Male,25,17_to_25
19905069,Passenger,Male,22,17_to_25
19905069,Driver,Female,19,17_to_25
19901642,Passenger,Female,19,17_to_25
19906019,Passenger,Male,23,17_to_25
19903338,Driver,Male,47,40_to_64
19901568,Passenger,Female,56,40_to_64
19908019,Driver,Male,60,40_to_64
19903141,Passenger,Female,48,40_to_64
19905081,Passenger,Female,72,65_to_74
19906011,Driver,Male,70,65_to_74
19901268,Driver,Female,78,75_or_older
19902095,Motorcycle rider,Male,21,17_to_25
19901289,Passenger,Female,78,75_or_older
19905107,Driver,Male,16,0_to_16
19905100,Pedestrian,Male,26,26_to_39
19903157,Passenger,Female,80,75_or_older
19903114,Passenger,Female,75,75_or_older
19901147,Pedal cyclist,Male,12,0_to_16
19901216,Pedal cyclist,Male,9,0_to_16
19907053,Passenger,Male,5,0_to_16
19907053,Passenger,Female,8,0_to_16
19903303,Passenger,Male,0,0_to_16
19903330,Pedal cyclist,Male,14,0_to_16
19901157,Driver,Male,23,17_to_25
19906029,Driver,Male,18,17_to_25
19902334,Driver,Male,23,17_to_25
19905140,Pedal cyclist,Male,20,17_to_25
19901304,Driver,Female,35,26_to_39
19903020,Driver,Female,33,26_to_39
19901498,Driver,Male,34,26_to_39
19901373,Motorcycle rider,Male,29,26_to_39
19904178,Motorcycle rider,Female,29,26_to_39
19901505,Driver,Female,32,26_to_39
19901150,Driver,Male,30,26_to_39
19905157,Passenger,Female,27,26_to_39
19901452,Driver,Male,34,26_to_39
19905159,Pedal cyclist,Female,33,26_to_39
19902277,Driver,Male,37,26_to_39
19901549,Passenger,Male,50,40_to_64
19901035,Driver,Male,60,40_to_64
19905072,Driver,Female,41,40_to_64
19902313,Driver,Male,55,40_to_64
19904018,Motorcycle rider,Male,44,40_to_64
19905167,Passenger,Male,53,40_to_64
19903157,Passenger,Female,55,40_to_64
19902108,Driver,Female,42,40_to_64
19902176,Driver,Female,48,40_to_64
19901331,Driver,Male,64,40_to_64
19901408,Driver,Female,52,40_to_64
19903027,Passenger,Male,62,40_to_64
19903166,Passenger,Female,40,40_to_64
19901313,Driver,Female,43,40_to_64
19901534,Driver,Female,48,40_to_64
19901517,Passenger,Female,72,65_to_74
19903188,Driver,Female,67,65_to_74
19908002,Passenger,Female,69,65_to_74
19908002,Driver,Male,72,65_to_74
19902240,Driver,Female,71,65_to_74
19903196,Driver,Female,67,65_to_74
19901597,Driver,Male,65,65_to_74
19906022,Driver,Male,83,75_or_older
19907053,Passenger,Female,44,40_to_64
19907053,Passenger,Male,54,40_to_64
19907053,Passenger,Female,48,40_to_64
19907053,Driver,Male,45,40_to_64
19905167,Driver,Female,15,0_to_16
19901302,Driver,Female,21,17_to_25
19901356,Passenger,Male,-9,-9
19905169,Pedestrian,Male,22,17_to_25
19902349,Pedestrian,Male,34,26_to_39
19901593,Pedestrian,Male,28,26_to_39
19901261,Pedestrian,Male,27,26_to_39
19901528,Pedestrian,Male,40,40_to_64
19905161,Pedestrian,Male,22,17_to_25
19901340,Pedestrian,Male,20,17_to_25
19901110,Pedestrian,Male,24,17_to_25
19903103,Pedestrian,Male,37,26_to_39
19904159,Pedestrian,Male,34,26_to_39
19903179,Pedestrian,Male,30,26_to_39
19901136,Pedestrian,Male,42,40_to_64
19901283,Pedestrian,Male,28,26_to_39
19902276,Pedestrian,Female,76,75_or_older
19907046,Pedestrian,Male,73,65_to_74
19901208,Pedestrian,Male,67,65_to_74
19902034,Pedestrian,Male,70,65_to_74
19902131,Pedestrian,Male,89,75_or_older
19901123,Pedestrian,Male,4,0_to_16
19903343,Pedestrian,Male,9,0_to_16
19905055,Pedestrian,Male,11,0_to_16
19902148,Pedestrian,Male,14,0_to_16
19902188,Pedestrian,Male,18,17_to_25
19903219,Pedestrian,Male,60,40_to_64
19906039,Pedestrian,Male,23,17_to_25
19902264,Pedestrian,Male,48,40_to_64
19902444,Driver,Male,68,65_to_74
19902234,Pedestrian,Female,70,65_to_74
19902355,Pedestrian,Female,76,75_or_older
19901442,Pedestrian,Female,30,26_to_39
19901305,Motorcycle rider,Male,25,17_to_25
19903137,Driver,Male,22,17_to_25
19901500,Driver,Female,76,75_or_older
19902230,Pedestrian,Male,81,75_or_older
19902380,Pedal cyclist,Male,11,0_to_16
19904023,Driver,Male,15,0_to_16
19901010,Pedestrian,Male,4,0_to_16
19901684,Pedestrian,Male,22,17_to_25
19902281,Driver,Male,18,17_to_25
19901019,Passenger,Male,24,17_to_25
19903108,Pedestrian,Male,24,17_to_25
19902270,Motorcycle rider,Male,18,17_to_25
19901583,Driver,Female,22,17_to_25
19905056,Driver,Male,25,17_to_25
19904127,Passenger,Female,28,26_to_39
19905094,Passenger,Female,28,26_to_39
19902226,Driver,Male,45,40_to_64
19904029,Driver,Male,64,40_to_64
19903164,Pedestrian,Male,65,65_to_74
19901182,Passenger,Female,33,26_to_39
19904105,Driver,Male,53,40_to_64
19904023,Passenger,Male,44,40_to_64
19902361,Passenger,Male,22,17_to_25
19906013,Passenger,Male,17,17_to_25
19904137,Motorcycle rider,Female,32,26_to_39
19902306,Passenger,Male,20,17_to_25
19903104,Driver,Male,21,17_to_25
19901356,Passenger,Male,80,75_or_older
19901282,Passenger,Male,1,0_to_16
19903007,Motorcycle pillion passenger,Male,11,0_to_16
19902439,Driver,Male,21,17_to_25
19902319,Driver,Male,19,17_to_25
19903072,Passenger,Female,21,17_to_25
19903329,Driver,Female,32,26_to_39
19904181,Passenger,Female,71,65_to_74
19904181,Driver,Male,74,65_to_74
19902460,Pedal cyclist,Male,16,0_to_16
19902064,Passenger,Female,15,0_to_16
19904024,Passenger,Male,16,0_to_16
19904088,Passenger,Male,16,0_to_16
19902186,Driver,Male,19,17_to_25
19902186,Passenger,Male,19,17_to_25
19901193,Passenger,Male,17,17_to_25
19901521,Passenger,Male,18,17_to_25
19901423,Passenger,Male,23,17_to_25
19902291,Driver,Male,20,17_to_25
19902451,Driver,Male,23,17_to_25
19901039,Motorcycle rider,Male,21,17_to_25
19904024,Passenger,Female,23,17_to_25
19903073,Motorcycle rider,Male,19,17_to_25
19902392,Driver,Female,23,17_to_25
19902237,Driver,Male,19,17_to_25
19901383,Passenger,Male,17,17_to_25
19903140,Motorcycle rider,Male,17,17_to_25
19904046,Driver,Female,22,17_to_25
19901386,Driver,Male,22,17_to_25
19902283,Driver,Male,79,75_or_older
19901468,Passenger,Male,22,17_to_25
19902079,Passenger,Female,18,17_to_25
19905023,Driver,Female,30,26_to_39
19901669,Motorcycle rider,Male,31,26_to_39
19901260,Driver,Male,77,75_or_older
19906062,Driver,Male,28,26_to_39
19905048,Driver,Male,30,26_to_39
19903146,Driver,Male,35,26_to_39
19901450,Driver,Male,26,26_to_39
19903336,Motorcycle rider,Male,42,40_to_64
19906048,Passenger,Male,40,40_to_64
19901070,Motorcycle rider,Male,42,40_to_64
19905141,Driver,Male,58,40_to_64
19904027,Passenger,Female,5,0_to_16
19908024,Pedal cyclist,Male,10,0_to_16
19902056,Passenger,Female,16,0_to_16
19901469,Passenger,Male,9,0_to_16
19901027,Passenger,Female,20,17_to_25
19902120,Passenger,Female,18,17_to_25
19901065,Driver,Male,21,17_to_25
19902144,Pedal cyclist,Female,25,17_to_25
19905064,Motorcycle rider,Male,20,17_to_25
19905038,Motorcycle pillion passenger,Male,17,17_to_25
19902110,Pedestrian,Female,2,0_to_16
19901584,Driver,Male,25,17_to_25
19901691,Motorcycle rider,Male,18,17_to_25
19901610,Driver,Male,18,17_to_25
19905018,Passenger,Male,21,17_to_25
19905099,Motorcycle rider,Male,21,17_to_25
19908009,Driver,Male,21,17_to_25
19903252,Passenger,Female,18,17_to_25
19903252,Driver,Female,17,17_to_25
19903172,Passenger,Male,21,17_to_25
19904004,Passenger,Female,17,17_to_25
19904004,Driver,Male,23,17_to_25
19902164,Passenger,Female,26,26_to_39
19901065,Passenger,Male,26,26_to_39
19901177,Driver,Male,31,26_to_39
19905006,Motorcycle rider,Male,31,26_to_39
19901561,Passenger,Male,28,26_to_39
19901561,Passenger,Male,27,26_to_39
19902142,Driver,Male,27,26_to_39
19903172,Driver,Male,27,26_to_39
19908008,Driver,Female,26,26_to_39
19902425,Driver,Male,29,26_to_39
19901436,Driver,Male,53,40_to_64
19901088,Driver,Male,54,40_to_64
19901053,Driver,Male,42,40_to_64
19903035,Driver,Male,49,40_to_64
19901696,Motorcycle rider,Male,42,40_to_64
19901028,Passenger,Female,79,75_or_older
19906012,Driver,Male,82,75_or_older
19905028,Passenger,Female,16,0_to_16
19901589,Motorcycle rider,Male,24,17_to_25
19905028,Driver,Female,17,17_to_25
19902197,Passenger,Female,18,17_to_25
19906018,Driver,Male,30,26_to_39
19906043,Driver,Male,28,26_to_39
19904179,Driver,Male,35,26_to_39
19902255,Pedal cyclist,Male,30,26_to_39
19901679,Motorcycle rider,Male,29,26_to_39
19902010,Passenger,Female,64,40_to_64
19904037,Driver,Female,61,40_to_64
19901100,Pedestrian,Male,24,17_to_25
19903236,Driver,Male,62,40_to_64
19903236,Passenger,Female,62,40_to_64
19906006,Driver,Male,57,40_to_64
19902010,Driver,Male,80,75_or_older
19903285,Driver,Male,82,75_or_older
19901595,Driver,Male,78,75_or_older
19901595,Passenger,Female,80,75_or_older
19902239,Passenger,Female,86,75_or_older
19901062,Driver,Female,76,75_or_older
19901094,Driver,Male,80,75_or_older
19903191,Driver,Male,16,0_to_16
19907039,Passenger,Male,1,0_to_16
19903111,Pedestrian,Female,30,26_to_39
19904156,Driver,Female,19,17_to_25
19904156,Passenger,Female,21,17_to_25
19903324,Motorcycle rider,Male,28,26_to_39
19902245,Motorcycle rider,Male,18,17_to_25
19907013,Passenger,Male,20,17_to_25
19903091,Motorcycle rider,Male,21,17_to_25
19901057,Driver,Female,19,17_to_25
19901251,Motorcycle rider,Male,17,17_to_25
19901107,Driver,Female,28,26_to_39
19905117,Passenger,Male,30,26_to_39
19903078,Driver,Male,27,26_to_39
19901557,Motorcycle rider,Male,27,26_to_39
19907044,Driver,Female,36,26_to_39
19901444,Motorcycle rider,Male,39,26_to_39
19905012,Passenger,Male,30,26_to_39
19901253,Driver,Female,36,26_to_39
19902001,Driver,Female,32,26_to_39
19903275,Driver,Male,29,26_to_39
19901682,Driver,Male,40,40_to_64
19902017,Passenger,Male,46,40_to_64
19901101,Motorcycle rider,Male,62,40_to_64
19905057,Driver,Male,43,40_to_64
19903033,Driver,Female,44,40_to_64
19902054,Passenger,Male,41,40_to_64
19902370,Driver,Female,40,40_to_64
19901312,Driver,Male,40,40_to_64
19903025,Driver,Male,74,65_to_74
19902105,Passenger,Female,73,65_to_74
19901402,Driver,Female,73,65_to_74
19903100,Driver,Male,72,65_to_74
